Date,GoldPrice_Gm,AfterImportDuty,ConsumerPrice_gst,Gold916_gst,GoldPrice_Oz
10/25/1983,130.54,146.86,151.27,138.56,4060.10
10/24/1983,130.14,146.41,150.80,138.13,4047.90
10/21/1983,129.42,145.60,149.97,137.37,4025.40
10/20/1983,127.85,143.83,148.14,135.70,3976.50
10/19/1983,128.95,145.07,149.42,136.87,4010.90
10/18/1983,130.17,146.44,150.83,138.16,4048.70
10/17/1983,130.95,147.32,151.74,138.99,4073.00
10/14/1983,131.02,147.40,151.82,139.07,4075.30
10/13/1983,130.18,146.45,150.84,138.17,4048.90
10/12/1983,129.24,145.40,149.76,137.18,4019.80
10/11/1983,131.60,148.05,152.49,139.68,4093.10
10/10/1983,130.82,147.17,151.59,138.86,4069.00
10/7/1983,128.68,144.77,149.11,136.58,4002.50
10/6/1983,130.13,146.40,150.79,138.12,4047.60
10/5/1983,126.90,142.76,147.04,134.69,3947.00
10/4/1983,128.91,145.02,149.37,136.82,4009.60
10/3/1983,128.39,144.44,148.77,136.27,3993.30
9/30/1983,132.57,149.14,153.61,140.71,4123.30
9/29/1983,134.26,151.04,155.57,142.50,4176.10
9/28/1983,136.19,153.21,157.81,144.55,4236.00
9/27/1983,135.95,152.94,157.53,144.30,4228.60
9/26/1983,137.01,154.14,158.76,145.42,4261.60
9/23/1983,135.45,152.38,156.95,143.77,4212.90
9/22/1983,134.93,151.80,156.35,143.22,4196.90
9/21/1983,134.65,151.48,156.02,142.91,4188.10
9/20/1983,135.64,152.60,157.18,143.98,4219.00
9/19/1983,133.76,150.48,154.99,141.97,4160.50
9/16/1983,132.67,149.25,153.73,140.82,4126.40
9/15/1983,131.62,148.07,152.51,139.70,4093.90
9/14/1983,133.23,149.88,154.38,141.41,4143.90
9/13/1983,133.42,150.10,154.60,141.61,4149.70
9/12/1983,136.04,153.05,157.64,144.40,4231.40
9/9/1983,135.65,152.61,157.19,143.99,4219.30
9/8/1983,135.95,152.94,157.53,144.30,4228.50
9/7/1983,136.34,153.38,157.98,144.71,4240.50
9/6/1983,137.36,154.53,159.17,145.80,4272.40
9/5/1983,137.73,154.95,159.60,146.19,4284.00
9/2/1983,137.40,154.58,159.22,145.85,4273.60
9/1/1983,136.16,153.18,157.78,144.53,4234.90
8/31/1983,135.67,152.63,157.21,144.00,4219.70
8/30/1983,137.56,154.76,159.40,146.01,4278.50
8/29/1983,137.78,155.00,159.65,146.24,4285.50
8/26/1983,137.78,155.00,159.65,146.24,4285.50
8/25/1983,138.90,156.26,160.95,147.43,4320.30
8/24/1983,139.15,156.54,161.24,147.70,4327.90
8/23/1983,139.32,156.74,161.44,147.88,4333.40
8/22/1983,136.92,154.04,158.66,145.33,4258.80
8/19/1983,137.19,154.34,158.97,145.62,4267.20
8/18/1983,137.53,154.72,159.36,145.97,4277.70
8/17/1983,136.53,153.60,158.21,144.92,4246.60
8/16/1983,136.98,154.10,158.72,145.39,4260.70
8/15/1983,135.53,152.47,157.04,143.85,4215.60
8/12/1983,134.64,151.47,156.01,142.91,4187.90
8/11/1983,134.29,151.08,155.61,142.54,4177.00
8/10/1983,133.50,150.19,154.70,141.71,4152.40
8/9/1983,134.73,151.57,156.12,143.01,4190.70
8/8/1983,133.26,149.92,154.42,141.45,4144.90
8/5/1983,132.91,149.52,154.01,141.07,4134.10
8/4/1983,135.01,151.89,156.45,143.31,4199.30
8/3/1983,134.67,151.50,156.05,142.94,4188.80
8/2/1983,135.06,151.94,156.50,143.35,4200.80
8/1/1983,135.18,152.08,156.64,143.48,4204.60
7/29/1983,137.96,155.21,159.87,146.44,4291.00
7/28/1983,138.28,155.57,160.24,146.78,4300.90
7/27/1983,138.02,155.27,159.93,146.50,4292.80
7/26/1983,137.81,155.04,159.69,146.28,4286.40
7/25/1983,137.07,154.20,158.83,145.49,4263.30
7/22/1983,135.86,152.84,157.43,144.21,4225.70
7/21/1983,139.41,156.84,161.55,147.98,4336.00
7/20/1983,137.49,154.68,159.32,145.94,4276.50
7/19/1983,137.54,154.73,159.37,145.98,4278.00
7/18/1983,137.46,154.64,159.28,145.90,4275.40
7/15/1983,136.81,153.91,158.53,145.21,4255.20
7/14/1983,137.67,154.88,159.53,146.13,4282.10
7/13/1983,138.61,155.94,160.62,147.13,4311.30
7/12/1983,139.58,157.03,161.74,148.15,4341.30
7/11/1983,138.03,155.28,159.94,146.51,4293.20
7/8/1983,136.31,153.35,157.95,144.68,4239.60
7/7/1983,133.83,150.56,155.08,142.05,4162.50
7/6/1983,132.58,149.15,153.62,140.72,4123.70
7/5/1983,133.92,150.66,155.18,142.14,4165.30
7/4/1983,134.32,151.11,155.64,142.57,4177.70
7/1/1983,134.37,151.17,155.71,142.63,4179.50
6/30/1983,134.51,151.32,155.86,142.77,4183.60
6/29/1983,134.97,151.84,156.40,143.26,4197.90
6/28/1983,133.29,149.95,154.45,141.48,4145.90
6/27/1983,137.45,154.63,159.27,145.89,4275.20
6/24/1983,135.28,152.19,156.76,143.59,4207.80
6/23/1983,135.49,152.43,157.00,143.81,4214.30
6/22/1983,136.30,153.34,157.94,144.67,4239.40
6/21/1983,135.06,151.94,156.50,143.35,4200.70
6/20/1983,133.09,149.73,154.22,141.27,4139.70
6/17/1983,134.76,151.61,156.16,143.04,4191.60
6/16/1983,132.63,149.21,153.69,140.78,4125.10
6/15/1983,130.90,147.26,151.68,138.94,4071.60
6/14/1983,134.54,151.36,155.90,142.80,4184.70
6/13/1983,134.05,150.81,155.33,142.28,4169.30
6/10/1983,133.08,149.72,154.21,141.26,4139.30
6/9/1983,129.76,145.98,150.36,137.73,4036.00
6/8/1983,129.71,145.92,150.30,137.67,4034.30
6/7/1983,129.63,145.83,150.20,137.58,4031.90
6/6/1983,132.17,148.69,153.15,140.29,4111.10
6/3/1983,134.21,150.99,155.52,142.46,4174.30
6/2/1983,132.93,149.55,154.04,141.10,4134.70
6/1/1983,133.86,150.59,155.11,142.08,4163.50
5/31/1983,141.20,158.85,163.62,149.88,4391.80
5/30/1983,139.65,157.11,161.82,148.23,4343.50
5/27/1983,139.65,157.11,161.82,148.23,4343.50
5/26/1983,140.28,157.82,162.55,148.90,4363.10
5/25/1983,139.52,156.96,161.67,148.09,4339.70
5/24/1983,139.98,157.48,162.20,148.58,4353.90
5/23/1983,139.12,156.51,161.21,147.67,4327.20
5/20/1983,141.29,158.95,163.72,149.97,4394.60
5/19/1983,141.57,159.27,164.05,150.27,4403.40
5/18/1983,142.13,159.90,164.70,150.87,4420.60
5/17/1983,140.50,158.06,162.80,149.12,4370.00
5/16/1983,141.12,158.76,163.52,149.78,4389.20
5/13/1983,140.52,158.09,162.83,149.15,4370.80
5/12/1983,140.37,157.92,162.66,149.00,4365.90
5/11/1983,142.17,159.94,164.74,150.90,4422.00
5/10/1983,141.09,158.73,163.49,149.76,4388.40
5/9/1983,140.12,157.64,162.37,148.73,4358.30
5/6/1983,138.34,155.63,160.30,146.83,4302.90
5/5/1983,139.46,156.89,161.60,148.03,4337.80
5/4/1983,139.85,157.33,162.05,148.44,4349.90
5/3/1983,138.46,155.77,160.44,146.96,4306.70
5/2/1983,137.81,155.04,159.69,146.28,4286.40
4/29/1983,137.81,155.04,159.69,146.28,4286.40
4/28/1983,137.55,154.74,159.38,145.99,4278.20
4/27/1983,140.35,157.89,162.63,148.97,4365.50
4/26/1983,139.31,156.72,161.42,147.86,4333.10
4/25/1983,140.72,158.31,163.06,149.36,4376.80
4/22/1983,140.14,157.66,162.39,148.75,4358.90
4/21/1983,141.60,159.30,164.08,150.30,4404.20
4/20/1983,139.40,156.83,161.53,147.96,4335.80
4/19/1983,142.02,159.77,164.56,150.74,4417.30
4/18/1983,140.47,158.03,162.77,149.10,4369.00
4/15/1983,139.33,156.75,161.45,147.89,4333.50
4/14/1983,139.20,156.60,161.30,147.75,4329.60
4/13/1983,137.27,154.43,159.06,145.70,4269.50
4/12/1983,137.52,154.71,159.35,145.96,4277.40
4/11/1983,135.98,152.98,157.57,144.33,4229.40
4/8/1983,135.68,152.64,157.22,144.01,4220.20
4/7/1983,137.14,154.28,158.91,145.56,4265.50
4/6/1983,135.26,152.17,156.74,143.57,4207.20
4/5/1983,135.45,152.38,156.95,143.77,4213.10
4/4/1983,131.96,148.46,152.91,140.07,4104.30
4/1/1983,131.96,148.46,152.91,140.07,4104.30
3/31/1983,131.96,148.46,152.91,140.07,4104.30
3/30/1983,133.51,150.20,154.71,141.71,4152.70
3/29/1983,132.56,149.13,153.60,140.70,4123.10
3/28/1983,132.60,149.18,153.66,140.75,4124.30
3/25/1983,131.76,148.23,152.68,139.85,4098.20
3/24/1983,132.13,148.65,153.11,140.25,4109.70
3/23/1983,133.20,149.85,154.35,141.38,4142.90
3/22/1983,134.83,151.68,156.23,143.11,4193.70
3/21/1983,133.22,149.87,154.37,141.40,4143.60
3/18/1983,135.19,152.09,156.65,143.49,4204.90
3/17/1983,133.23,149.88,154.38,141.41,4143.80
3/16/1983,135.73,152.70,157.28,144.07,4221.70
3/15/1983,139.13,156.52,161.22,147.68,4327.50
3/14/1983,137.88,155.12,159.77,146.35,4288.40
3/11/1983,135.80,152.78,157.36,144.14,4223.80
3/10/1983,137.63,154.83,159.47,146.07,4280.70
3/9/1983,134.77,151.62,156.17,143.05,4191.70
3/8/1983,135.63,152.58,157.16,143.96,4218.50
3/7/1983,133.23,149.88,154.38,141.41,4144.00
3/4/1983,132.62,149.20,153.68,140.77,4124.80
3/3/1983,137.33,154.50,159.14,145.77,4271.40
3/2/1983,137.29,154.45,159.08,145.72,4270.10
3/1/1983,132.43,148.98,153.45,140.56,4118.90
2/28/1983,134.94,151.81,156.36,143.23,4197.00
2/25/1983,149.84,168.57,173.63,159.05,4660.40
2/24/1983,150.84,169.70,174.79,160.11,4691.60
2/23/1983,152.81,171.91,177.07,162.20,4752.90
2/22/1983,161.58,181.78,187.23,171.50,5025.70
2/21/1983,160.46,180.52,185.94,170.32,4991.00
2/18/1983,159.20,179.10,184.47,168.97,4951.70
2/17/1983,160.16,180.18,185.59,170.00,4981.60
2/16/1983,160.23,180.26,185.67,170.07,4983.60
2/15/1983,162.13,182.40,187.87,172.09,5042.90
2/14/1983,158.98,178.85,184.22,168.75,4944.80
2/11/1983,159.54,179.48,184.86,169.33,4962.20
2/10/1983,156.81,176.41,181.70,166.44,4877.30
2/9/1983,155.84,175.32,180.58,165.41,4847.30
2/8/1983,157.55,177.24,182.56,167.22,4900.30
2/7/1983,155.29,174.70,179.94,164.83,4830.00
2/4/1983,160.13,180.15,185.55,169.96,4980.60
2/3/1983,161.14,181.28,186.72,171.04,5012.10
2/2/1983,159.23,179.13,184.50,169.00,4952.50
2/1/1983,161.32,181.49,186.93,171.23,5017.50
1/31/1983,160.87,180.98,186.41,170.75,5003.50
1/28/1983,156.43,175.98,181.26,166.03,4865.50
1/27/1983,156.36,175.91,181.19,165.97,4863.30
1/26/1983,153.36,172.53,177.71,162.78,4770.10
1/25/1983,152.67,171.75,176.90,162.04,4748.70
1/24/1983,150.91,169.77,174.86,160.17,4693.70
1/21/1983,155.81,175.29,180.55,165.38,4846.30
1/20/1983,153.94,173.18,178.38,163.40,4788.10
1/19/1983,156.59,176.16,181.44,166.20,4870.60
1/18/1983,153.74,172.96,178.15,163.19,4781.90
1/17/1983,155.53,174.97,180.22,165.08,4837.60
1/14/1983,151.84,170.82,175.94,161.16,4722.70
1/13/1983,154.23,173.51,178.72,163.71,4797.20
1/12/1983,151.96,170.96,176.09,161.30,4726.50
1/11/1983,153.83,173.06,178.25,163.28,4784.70
1/10/1983,148.27,166.80,171.80,157.37,4611.80
1/7/1983,141.17,158.82,163.58,149.84,4391.00
1/6/1983,143.26,161.17,166.01,152.07,4456.00
1/5/1983,141.27,158.93,163.70,149.95,4393.90
1/4/1983,139.35,156.77,161.47,147.91,4334.20
1/3/1983,138.89,156.25,160.94,147.42,4320.00
12/31/1982,138.89,156.25,160.94,147.42,4320.00
12/30/1982,138.95,156.32,161.01,147.49,4321.80
12/29/1982,138.48,155.79,160.46,146.98,4307.20
12/28/1982,139.20,156.60,161.30,147.75,4329.70
12/27/1982,139.20,156.60,161.30,147.75,4329.70
12/24/1982,139.20,156.60,161.30,147.75,4329.70
12/23/1982,139.70,157.16,161.87,148.27,4345.20
12/22/1982,140.01,157.51,162.24,148.61,4354.90
12/21/1982,138.64,155.97,160.65,147.16,4312.20
12/20/1982,136.99,154.11,158.73,145.40,4260.90
12/17/1982,137.96,155.21,159.87,146.44,4291.10
12/16/1982,137.21,154.36,158.99,145.63,4267.70
12/15/1982,136.16,153.18,157.78,144.53,4234.90
12/14/1982,140.12,157.64,162.37,148.73,4358.30
12/13/1982,136.74,153.83,158.44,145.13,4253.00
12/10/1982,137.22,154.37,159.00,145.64,4267.90
12/9/1982,137.81,155.04,159.69,146.28,4286.50
12/8/1982,140.86,158.47,163.22,149.51,4381.10
12/7/1982,141.86,159.59,164.38,150.57,4412.20
12/6/1982,137.73,154.95,159.60,146.19,4283.80
12/3/1982,136.62,153.70,158.31,145.01,4249.30
12/2/1982,135.00,151.88,156.44,143.30,4199.00
12/1/1982,136.58,153.65,158.26,144.97,4248.20
11/30/1982,132.71,149.30,153.78,140.86,4127.60
11/29/1982,133.74,150.46,154.97,141.95,4159.70
11/26/1982,129.25,145.41,149.77,137.19,4020.10
11/25/1982,130.11,146.37,150.76,138.10,4047.00
11/24/1982,127.12,143.01,147.30,134.93,3953.90
11/23/1982,127.42,143.35,147.65,135.25,3963.30
11/22/1982,130.20,146.48,150.87,138.20,4049.70
11/19/1982,130.38,146.68,151.08,138.39,4055.20
11/18/1982,128.84,144.95,149.30,136.76,4007.40
11/17/1982,130.90,147.26,151.68,138.94,4071.30
11/16/1982,127.72,143.69,148.00,135.57,3972.50
11/15/1982,127.58,143.53,147.84,135.42,3968.30
11/12/1982,125.75,141.47,145.71,133.47,3911.20
11/11/1982,127.72,143.69,148.00,135.57,3972.60
11/10/1982,128.85,144.96,149.31,136.77,4007.60
11/9/1982,128.39,144.44,148.77,136.27,3993.30
11/8/1982,128.42,144.47,148.80,136.30,3994.40
11/5/1982,132.87,149.48,153.96,141.03,4132.60
11/4/1982,133.70,150.41,154.92,141.91,4158.60
11/3/1982,135.60,152.55,157.13,143.93,4217.50
11/2/1982,134.68,151.52,156.07,142.96,4189.00
11/1/1982,132.74,149.33,153.81,140.89,4128.80
10/29/1982,132.09,148.60,153.06,140.20,4108.40
10/28/1982,131.03,147.41,151.83,139.08,4075.50
10/27/1982,132.02,148.52,152.98,140.13,4106.40
10/26/1982,130.30,146.59,150.99,138.31,4052.70
10/25/1982,131.61,148.06,152.50,139.69,4093.60
10/22/1982,132.66,149.24,153.72,140.81,4126.20
10/21/1982,135.02,151.90,156.46,143.32,4199.50
10/20/1982,134.16,150.93,155.46,142.40,4172.80
10/19/1982,136.55,153.62,158.23,144.94,4247.30
10/18/1982,132.30,148.84,153.31,140.43,4115.10
10/15/1982,135.94,152.93,157.52,144.29,4228.20
10/14/1982,139.40,156.83,161.53,147.96,4335.70
10/13/1982,133.29,149.95,154.45,141.48,4145.70
10/12/1982,136.19,153.21,157.81,144.55,4236.10
10/11/1982,133.61,150.31,154.82,141.82,4155.70
10/8/1982,136.24,153.27,157.87,144.61,4237.40
10/7/1982,129.41,145.59,149.96,137.36,4025.00
10/6/1982,125.24,140.90,145.13,132.94,3895.40
10/5/1982,120.92,136.04,140.12,128.35,3760.90
10/4/1982,122.21,137.49,141.61,129.71,3801.20
10/1/1982,123.96,139.46,143.64,131.57,3855.70
9/30/1982,122.97,138.34,142.49,130.52,3824.80
9/29/1982,129.02,145.15,149.50,136.94,4013.00
9/28/1982,127.82,143.80,148.11,135.67,3975.70
9/27/1982,128.79,144.89,149.24,136.70,4005.70
9/24/1982,136.09,153.10,157.69,144.44,4233.00
9/23/1982,135.68,152.64,157.22,144.01,4220.00
9/22/1982,136.58,153.65,158.26,144.97,4248.10
9/21/1982,131.85,148.33,152.78,139.95,4101.10
9/20/1982,131.83,148.31,152.76,139.93,4100.50
9/17/1982,137.98,155.23,159.89,146.46,4291.60
9/16/1982,138.57,155.89,160.57,147.08,4309.90
9/15/1982,137.95,155.19,159.85,146.42,4290.60
9/14/1982,140.06,157.57,162.30,148.67,4356.20
9/13/1982,136.90,154.01,158.63,145.31,4258.10
9/10/1982,139.32,156.74,161.44,147.88,4333.40
9/9/1982,147.37,165.79,170.76,156.42,4583.70
9/8/1982,145.28,163.44,168.34,154.20,4518.60
9/7/1982,150.85,169.71,174.80,160.12,4692.10
9/6/1982,141.78,159.50,164.29,150.49,4409.70
9/3/1982,140.65,158.23,162.98,149.29,4374.70
9/2/1982,125.18,140.83,145.05,132.87,3893.50
9/1/1982,124.92,140.54,144.76,132.60,3885.30
8/31/1982,126.46,142.27,146.54,134.23,3933.30
8/30/1982,131.08,147.47,151.89,139.13,4076.90
8/27/1982,131.08,147.47,151.89,139.13,4076.90
8/26/1982,127.50,143.44,147.74,135.33,3965.70
8/25/1982,119.77,134.74,138.78,127.12,3725.40
8/24/1982,124.44,140.00,144.20,132.09,3870.60
8/23/1982,116.01,130.51,134.43,123.14,3608.30
8/20/1982,116.16,130.68,134.60,123.29,3613.10
8/19/1982,109.20,122.85,126.54,115.91,3396.40
8/18/1982,107.76,121.23,124.87,114.38,3351.70
8/17/1982,103.87,116.85,120.36,110.25,3230.60
8/16/1982,103.07,115.95,119.43,109.40,3205.70
8/13/1982,104.09,117.10,120.61,110.48,3237.50
8/12/1982,102.94,115.81,119.28,109.26,3201.90
8/11/1982,102.75,115.59,119.06,109.06,3195.90
8/10/1982,103.80,116.78,120.28,110.18,3228.40
8/9/1982,104.29,117.33,120.85,110.70,3243.90
8/6/1982,107.05,120.43,124.04,113.62,3329.50
8/5/1982,107.88,121.37,125.01,114.51,3355.30
8/4/1982,107.43,120.86,124.49,114.03,3341.50
8/3/1982,108.73,122.32,125.99,115.41,3381.80
8/2/1982,107.61,121.06,124.69,114.22,3347.10
7/30/1982,104.99,118.11,121.65,111.43,3265.40
7/29/1982,104.26,117.29,120.81,110.66,3243.00
7/28/1982,106.31,119.60,123.19,112.84,3306.50
7/27/1982,107.52,120.96,124.59,114.12,3344.10
7/26/1982,108.60,122.18,125.85,115.28,3377.90
7/23/1982,110.20,123.98,127.70,116.97,3427.70
7/22/1982,109.50,123.19,126.89,116.23,3405.90
7/21/1982,109.88,123.62,127.33,116.63,3417.80
7/20/1982,105.44,118.62,122.18,111.92,3279.60
7/19/1982,107.51,120.95,124.58,114.12,3343.90
7/16/1982,106.48,119.79,123.38,113.02,3311.80
7/15/1982,107.31,120.72,124.34,113.90,3337.60
7/14/1982,108.92,122.54,126.22,115.62,3387.90
7/13/1982,104.58,117.65,121.18,111.00,3252.90
7/12/1982,103.37,116.29,119.78,109.72,3215.30
7/9/1982,98.99,111.36,114.70,105.07,3078.80
7/8/1982,96.30,108.34,111.59,102.22,2995.30
7/7/1982,94.67,106.50,109.70,100.49,2944.50
7/6/1982,96.80,108.90,112.17,102.75,3010.80
7/5/1982,97.55,109.74,113.03,103.54,3034.00
7/2/1982,96.30,108.34,111.59,102.22,2995.30
7/1/1982,95.45,107.38,110.60,101.31,2968.80
6/30/1982,95.55,107.49,110.71,101.41,2971.90
6/29/1982,95.20,107.10,110.31,101.04,2961.20
6/28/1982,92.93,104.55,107.69,98.64,2890.30
6/25/1982,93.27,104.93,108.08,99.00,2900.90
6/24/1982,94.62,106.45,109.64,100.43,2943.00
6/23/1982,91.91,103.40,106.50,97.55,2858.80
6/22/1982,91.87,103.35,106.45,97.51,2857.60
6/21/1982,91.01,102.39,105.46,96.60,2830.70
6/18/1982,94.25,106.03,109.21,100.04,2931.60
6/17/1982,95.95,107.94,111.18,101.84,2984.40
6/16/1982,96.43,108.48,111.73,102.34,2999.40
6/15/1982,95.82,107.80,111.03,101.70,2980.40
6/14/1982,98.17,110.44,113.75,104.20,3053.40
6/11/1982,98.31,110.60,113.92,104.35,3057.70
6/10/1982,99.64,112.10,115.46,105.76,3099.00
6/9/1982,96.28,108.32,111.57,102.20,2994.50
6/8/1982,99.83,112.31,115.68,105.96,3105.20
6/7/1982,96.86,108.97,112.24,102.81,3012.80
6/4/1982,95.42,107.35,110.57,101.28,2968.00
6/3/1982,96.34,108.38,111.63,102.25,2996.50
6/2/1982,94.78,106.63,109.83,100.60,2948.10
6/1/1982,96.27,108.30,111.55,102.18,2994.30
5/31/1982,98.78,111.13,114.46,104.85,3072.30
5/28/1982,98.78,111.13,114.46,104.85,3072.30
5/27/1982,97.32,109.49,112.77,103.30,3027.10
5/26/1982,99.30,111.71,115.06,105.39,3088.70
5/25/1982,97.59,109.79,113.08,103.58,3035.50
5/24/1982,99.37,111.79,115.14,105.47,3090.80
5/21/1982,102.68,115.52,118.99,108.99,3193.70
5/20/1982,103.31,116.22,119.71,109.65,3213.20
5/19/1982,103.29,116.20,119.69,109.64,3212.80
5/18/1982,101.73,114.45,117.88,107.98,3164.20
5/17/1982,100.66,113.24,116.64,106.84,3131.00
5/14/1982,98.88,111.24,114.58,104.96,3075.40
5/13/1982,98.60,110.93,114.26,104.66,3066.70
5/12/1982,98.52,110.84,114.17,104.58,3064.20
5/11/1982,97.28,109.44,112.72,103.25,3025.80
5/10/1982,97.25,109.41,112.69,103.22,3024.80
5/7/1982,99.68,112.14,115.50,105.80,3100.50
5/6/1982,99.33,111.75,115.10,105.43,3089.40
5/5/1982,101.57,114.27,117.70,107.81,3159.10
5/4/1982,102.80,115.65,119.12,109.11,3197.40
5/3/1982,106.76,120.11,123.71,113.32,3320.50
4/30/1982,106.81,120.16,123.76,113.36,3322.10
4/29/1982,104.88,117.99,121.53,111.32,3262.00
4/28/1982,107.17,120.57,124.19,113.76,3333.40
4/27/1982,105.40,118.58,122.14,111.88,3278.40
4/26/1982,107.63,121.08,124.71,114.23,3347.80
4/23/1982,104.44,117.50,121.03,110.86,3248.30
4/22/1982,103.83,116.81,120.31,110.20,3229.50
4/21/1982,104.14,117.16,120.67,110.53,3239.20
4/20/1982,104.32,117.36,120.88,110.73,3244.60
4/19/1982,107.21,120.61,124.23,113.79,3334.70
4/16/1982,109.57,123.27,126.97,116.30,3408.10
4/15/1982,109.15,122.79,126.47,115.85,3394.90
4/14/1982,110.49,124.30,128.03,117.28,3436.50
4/13/1982,105.90,119.14,122.71,112.40,3293.90
4/12/1982,105.40,118.58,122.14,111.88,3278.40
4/9/1982,105.40,118.58,122.14,111.88,3278.40
4/8/1982,105.40,118.58,122.14,111.88,3278.40
4/7/1982,106.88,120.24,123.85,113.45,3324.20
4/6/1982,105.07,118.20,121.75,111.52,3268.10
4/5/1982,101.43,114.11,117.53,107.66,3154.80
4/2/1982,97.99,110.24,113.55,104.01,3047.80
4/1/1982,97.63,109.83,113.12,103.62,3036.70
3/31/1982,96.05,108.06,111.30,101.95,2987.60
3/30/1982,97.55,109.74,113.03,103.54,3034.00
3/29/1982,95.68,107.64,110.87,101.56,2976.00
3/26/1982,96.57,108.64,111.90,102.50,3003.80
3/25/1982,98.19,110.46,113.77,104.21,3054.00
3/24/1982,99.41,111.84,115.20,105.52,3092.00
3/23/1982,97.62,109.82,113.11,103.61,3036.20
3/22/1982,94.92,106.79,109.99,100.75,2952.40
3/19/1982,94.71,106.55,109.75,100.53,2945.80
3/18/1982,96.01,108.01,111.25,101.91,2986.10
3/17/1982,93.50,105.19,108.35,99.25,2908.10
3/16/1982,95.91,107.90,111.14,101.80,2983.10
3/15/1982,93.74,105.46,108.62,99.50,2915.70
3/12/1982,96.27,108.30,111.55,102.18,2994.40
3/11/1982,99.41,111.84,115.20,105.52,3091.90
3/10/1982,99.02,111.40,114.74,105.10,3079.80
3/9/1982,97.09,109.23,112.51,103.06,3019.80
3/8/1982,100.18,112.70,116.08,106.33,3116.00
3/5/1982,100.61,113.19,116.59,106.80,3129.20
3/4/1982,102.83,115.68,119.15,109.14,3198.40
3/3/1982,105.94,119.18,122.76,112.45,3295.00
3/2/1982,108.22,121.75,125.40,114.87,3366.00
3/1/1982,106.81,120.16,123.76,113.36,3322.10
2/26/1982,108.47,122.03,125.69,115.13,3373.90
2/25/1982,109.19,122.84,126.53,115.90,3396.10
2/24/1982,108.00,121.50,125.15,114.64,3359.30
2/23/1982,107.35,120.77,124.39,113.94,3339.00
2/22/1982,106.88,120.24,123.85,113.45,3324.20
2/19/1982,109.20,122.85,126.54,115.91,3396.50
2/18/1982,108.67,122.25,125.92,115.34,3379.90
2/17/1982,111.67,125.63,129.40,118.53,3473.30
2/16/1982,111.55,125.49,129.25,118.39,3469.70
2/15/1982,110.97,124.84,128.59,117.79,3451.50
2/12/1982,112.05,126.06,129.84,118.93,3485.30
2/11/1982,111.77,125.74,129.51,118.63,3476.50
2/10/1982,112.47,126.53,130.33,119.38,3498.20
2/9/1982,111.45,125.38,129.14,118.29,3466.40
2/8/1982,111.95,125.94,129.72,118.82,3482.00
2/5/1982,113.96,128.21,132.06,120.97,3544.70
2/4/1982,112.27,126.30,130.09,119.16,3492.00
2/3/1982,111.42,125.35,129.11,118.26,3465.60
2/2/1982,110.38,124.18,127.91,117.17,3433.30
2/1/1982,112.59,126.66,130.46,119.50,3501.80
1/29/1982,114.01,128.26,132.11,121.01,3546.00
1/28/1982,111.71,125.67,129.44,118.57,3474.70
1/27/1982,112.28,126.32,130.11,119.18,3492.20
1/26/1982,109.18,122.83,126.51,115.88,3395.90
1/25/1982,110.03,123.78,127.49,116.78,3422.20
1/22/1982,111.21,125.11,128.86,118.04,3458.90
1/21/1982,110.38,124.18,127.91,117.17,3433.20
1/20/1982,109.15,122.79,126.47,115.85,3394.80
1/19/1982,110.15,123.92,127.64,116.92,3426.00
1/18/1982,107.50,120.94,124.57,114.11,3343.60
1/15/1982,110.57,124.39,128.12,117.36,3439.10
1/14/1982,109.03,122.66,126.34,115.73,3391.10
1/13/1982,114.45,128.76,132.62,121.48,3559.70
1/12/1982,114.89,129.25,133.13,121.95,3573.60
1/11/1982,116.24,130.77,134.69,123.38,3615.60
1/8/1982,116.69,131.28,135.22,123.86,3629.50
1/7/1982,116.09,130.60,134.52,123.22,3610.70
1/6/1982,117.54,132.23,136.20,124.76,3656.00
1/5/1982,117.56,132.26,136.23,124.79,3656.50
1/4/1982,116.40,130.95,134.88,123.55,3620.30
1/1/1982,116.55,131.12,135.05,123.71,3625.10
12/31/1981,116.55,131.12,135.05,123.71,3625.10
12/30/1981,115.69,130.15,134.05,122.79,3598.50
12/29/1981,116.14,130.66,134.58,123.28,3612.40
12/28/1981,118.28,133.07,137.06,125.55,3678.80
12/25/1981,118.28,133.07,137.06,125.55,3678.80
12/24/1981,118.28,133.07,137.06,125.55,3678.80
12/23/1981,117.92,132.66,136.64,125.16,3667.80
12/22/1981,118.71,133.55,137.56,126.00,3692.40
12/21/1981,122.56,137.88,142.02,130.09,3812.10
12/18/1981,121.06,136.19,140.28,128.50,3765.50
12/17/1981,121.43,136.61,140.71,128.89,3776.80
12/16/1981,121.41,136.59,140.69,128.87,3776.30
12/15/1981,120.14,135.16,139.21,127.52,3736.90
12/14/1981,123.08,138.47,142.62,130.64,3828.30
12/11/1981,125.09,140.73,144.95,132.77,3890.80
12/10/1981,120.50,135.56,139.63,127.90,3748.00
12/9/1981,119.63,134.58,138.62,126.98,3721.00
12/8/1981,123.31,138.72,142.88,130.88,3835.30
12/7/1981,123.19,138.59,142.75,130.76,3831.50
12/4/1981,124.42,139.97,144.17,132.06,3870.00
12/3/1981,123.55,138.99,143.16,131.13,3842.70
12/2/1981,118.90,133.76,137.77,126.20,3698.30
12/1/1981,119.83,134.81,138.85,127.19,3727.00
11/30/1981,122.66,137.99,142.13,130.19,3815.00
11/27/1981,119.28,134.19,138.22,126.61,3710.00
